id,gender,age,lifecycle,delivery_options,online_ordering_flow,chocolate_quality,chocolate_variety,chocolate_uniqueness,innovation,inspiration,payment_options,price_fairness,price_variety,price_comparison,packaging,satisfaction
189793,Female,62,Returning,2,3,4,3,4,2,4,3,3,2,2,3,Neutral or Dissatisfied
3775708,Male,52,Returning,3,1,5,4,1,4,4,4,3,2,4,1,Satisfied
395827,Female,48,Returning,1,1,2,1,1,3,2,5,4,2,3,5,Satisfied
5344192,Female,38,Returning,0,1,5,1,5,5,3,1,3,3,1,1,Neutral or Dissatisfied
9533632,Female,61,Returning,3,1,5,2,3,2,4,1,1,5,2,1,Neutral or Dissatisfied
9232795,Male,9,Returning,2,0,4,0,4,4,5,3,5,5,3,2,Neutral or Dissatisfied
990821,Female,52,Returning,4,3,5,5,3,3,4,3,5,5,3,3,Neutral or Dissatisfied
7937237,Female,34,First-time,1,2,3,2,3,1,3,4,3,3,4,2,Neutral or Dissatisfied
1253485,Female,47,Returning,3,1,1,2,4,2,1,1,3,5,2,1,Neutral or Dissatisfied
7302486,Female,56,Returning,4,4,3,4,4,5,5,4,5,2,5,4,Satisfied
8875755,Female,16,Returning,4,2,4,2,4,3,1,3,2,2,4,2,Neutral or Dissatisfied
2327656,Male,35,First-time,3,3,5,3,3,3,3,5,3,3,4,3,Neutral or Dissatisfied
4511052,Male,30,First-time,3,2,2,2,4,1,4,4,3,3,1,2,Neutral or Dissatisfied
4993353,Female,60,Returning,4,4,5,5,3,3,5,4,3,5,3,4,Neutral or Dissatisfied
4597766,Female,26,First-time,3,3,1,3,4,5,3,3,3,3,3,2,Neutral or Dissatisfied
4048672,Male,36,Returning,3,3,4,2,3,1,2,4,2,2,3,2,Neutral or Dissatisfied
9208184,Female,12,Returning,3,3,1,3,3,2,3,3,3,3,4,3,Neutral or Dissatisfied
5567295,Male,38,Returning,5,3,5,3,5,4,3,2,3,3,5,3,Neutral or Dissatisfied
6783010,Female,49,Returning,4,4,4,5,4,4,4,4,3,2,4,4,Satisfied
2984999,Female,20,First-time,3,3,1,3,3,1,2,1,2,2,4,3,Neutral or Dissatisfied
1607155,Female,25,First-time,0,2,5,2,4,2,3,2,5,5,4,2,Neutral or Dissatisfied
5630384,Male,31,Returning,1,1,3,3,1,4,3,3,3,3,4,3,Neutral or Dissatisfied
7174990,Female,27,First-time,1,1,2,2,4,1,2,4,2,1,4,1,Neutral or Dissatisfied
8409642,Male,36,First-time,1,1,4,1,2,5,4,3,4,4,2,1,Neutral or Dissatisfied
6396169,Female,22,First-time,4,4,3,4,4,4,4,4,4,4,4,3,Neutral or Dissatisfied
1611023,Male,53,Returning,5,3,5,3,3,5,2,4,5,5,5,3,Neutral or Dissatisfied
96528,Female,36,First-time,0,1,2,2,4,3,2,3,2,1,1,1,Neutral or Dissatisfied
4265781,Female,60,Returning,1,4,1,2,1,3,1,4,2,5,3,4,Satisfied
853064,Female,29,Returning,1,3,2,3,1,1,2,4,2,2,2,3,Neutral or Dissatisfied
7881885,Male,61,Returning,2,2,5,5,2,3,5,3,5,5,1,2,Satisfied
1479568,Male,22,First-time,3,4,1,4,4,1,4,1,4,4,3,4,Neutral or Dissatisfied
2751892,Male,25,First-time,1,4,3,4,3,2,4,1,4,4,3,4,Neutral or Dissatisfied
1130772,Female,10,Returning,4,3,3,3,4,3,2,1,5,5,4,3,Neutral or Dissatisfied
4623567,Female,43,Returning,2,2,4,4,2,4,4,4,1,5,4,4,Neutral or Dissatisfied
7342114,Male,17,Returning,2,2,3,5,2,4,4,2,4,4,5,2,Satisfied
6515221,Female,41,Returning,4,2,4,4,2,4,5,4,5,2,4,2,Satisfied
3235801,Male,21,Returning,4,1,4,1,3,1,1,3,1,1,3,1,Neutral or Dissatisfied
949814,Male,46,Returning,1,2,2,2,3,3,2,2,2,2,3,2,Neutral or Dissatisfied
1013405,Male,47,First-time,5,5,4,5,1,5,2,5,2,2,4,5,Satisfied
6234671,Male,51,Returning,4,3,3,3,4,4,4,4,3,4,4,4,Satisfied
8817521,Female,55,Returning,5,3,3,5,4,1,5,3,3,2,1,3,Neutral or Dissatisfied
9086398,Male,38,Returning,5,5,3,5,5,5,4,5,5,3,5,5,Satisfied
3924813,Male,40,Returning,5,5,4,4,5,2,4,2,3,4,2,2,Neutral or Dissatisfied
9246219,Male,35,First-time,1,4,2,4,2,3,4,2,4,4,2,4,Neutral or Dissatisfied
7226110,Male,10,Returning,5,0,2,0,3,2,5,4,2,2,3,1,Neutral or Dissatisfied
2859938,Male,26,Returning,3,2,3,2,1,5,4,5,4,4,5,2,Neutral or Dissatisfied
1121067,Male,63,Returning,2,2,4,5,2,4,4,4,4,5,4,2,Satisfied
4753563,Male,68,Returning,2,5,5,4,2,2,4,4,4,4,4,4,Satisfied
2289164,Female,44,First-time,5,5,4,5,5,4,4,5,4,4,4,5,Satisfied
9910373,Male,42,Returning,5,2,5,2,4,1,5,5,5,5,5,2,Neutral or Dissatisfied
1472781,Male,58,Returning,4,4,5,4,4,4,5,4,4,3,4,4,Satisfied
4052404,Male,32,Returning,3,3,4,5,3,1,5,4,5,5,1,3,Satisfied
7859244,Male,66,Returning,1,4,4,4,3,5,4,3,4,4,1,4,Neutral or Dissatisfied
3530887,Female,59,Returning,2,4,5,5,2,5,5,5,5,5,5,2,Satisfied
3435998,Female,45,First-time,1,1,2,1,1,1,5,3,5,5,5,1,Neutral or Dissatisfied
6822926,Male,27,First-time,2,2,3,2,3,4,5,2,5,5,3,2,Neutral or Dissatisfied
2197866,Male,65,Returning,2,4,1,4,3,4,5,2,5,5,3,4,Neutral or Dissatisfied
6410463,Female,39,First-time,4,4,1,4,3,5,2,2,2,2,2,4,Neutral or Dissatisfied
1954153,Male,55,Returning,4,4,5,4,4,4,4,4,5,3,4,4,Satisfied
2045423,Female,21,First-time,2,4,3,4,3,4,5,3,5,5,4,4,Neutral or Dissatisfied
1140500,Female,59,Returning,1,1,2,5,1,5,2,5,4,3,5,5,Satisfied
6627876,Male,21,Returning,5,1,3,1,1,1,4,1,4,4,2,1,Neutral or Dissatisfied
6009502,Female,30,First-time,4,2,4,2,4,1,3,2,3,3,4,2,Neutral or Dissatisfied
2070856,Female,21,Returning,4,3,4,3,5,4,4,5,4,4,5,3,Neutral or Dissatisfied
5472946,Female,51,Returning,5,2,1,1,5,5,1,4,1,2,4,2,Neutral or Dissatisfied
5822317,Female,61,Returning,3,3,3,2,2,2,3,3,1,1,2,4,Satisfied
4157835,Female,25,First-time,2,2,5,2,3,3,2,1,2,2,5,2,Neutral or Dissatisfied
8114823,Male,41,Returning,2,2,3,5,2,4,5,4,5,5,4,2,Satisfied
3592131,Female,42,Returning,3,1,4,5,3,4,4,4,5,5,4,3,Satisfied
1530382,Male,46,Returning,2,2,5,5,2,5,4,5,4,5,5,2,Satisfied
2928290,Female,50,Returning,4,4,4,5,4,3,5,3,4,3,3,4,Satisfied
1235813,Male,29,Returning,1,1,3,3,1,5,3,3,3,3,5,1,Satisfied
3762140,Male,62,Returning,2,3,4,3,4,3,2,4,2,2,3,3,Neutral or Dissatisfied
8080612,Female,25,First-time,0,1,4,1,1,4,1,2,1,1,4,1,Neutral or Dissatisfied
7593273,Female,24,First-time,1,1,1,1,4,2,1,5,1,1,4,1,Neutral or Dissatisfied
553521,Female,60,Returning,1,1,3,5,1,5,4,5,3,3,5,1,Satisfied
7475009,Female,57,Returning,4,4,1,1,4,1,2,1,1,3,1,1,Neutral or Dissatisfied
2398892,Female,38,First-time,3,3,1,3,3,3,3,4,3,3,4,3,Neutral or Dissatisfied
7189251,Female,12,Returning,1,3,1,3,2,3,5,3,5,5,2,3,Neutral or Dissatisfied
6965490,Female,42,Returning,1,4,3,3,1,5,1,5,2,5,5,1,Satisfied
8387752,Male,67,Returning,5,5,4,3,5,2,3,2,1,4,2,2,Neutral or Dissatisfied
1524987,Female,53,Returning,1,1,1,4,1,5,4,4,5,4,5,1,Satisfied
2729163,Female,64,Returning,0,3,5,4,1,3,4,3,4,2,3,3,Neutral or Dissatisfied
4930260,Female,47,Returning,5,4,4,4,3,1,4,4,5,5,1,4,Neutral or Dissatisfied
1459783,Male,45,Returning,2,2,3,4,2,3,4,1,4,4,4,4,Satisfied
6660560,Female,58,Returning,3,3,4,4,3,5,5,5,3,5,5,3,Satisfied
3454285,Male,23,First-time,5,5,4,5,4,5,2,2,2,2,4,5,Satisfied
8251664,Male,64,Returning,4,4,3,3,3,4,3,2,3,4,3,4,Satisfied
3927510,Male,60,Returning,5,4,4,4,2,4,4,2,4,4,4,4,Satisfied
7396577,Male,24,Returning,0,0,1,5,4,5,1,3,1,0,4,1,Neutral or Dissatisfied
9395281,Male,69,Returning,4,1,4,1,3,1,1,2,1,1,4,2,Neutral or Dissatisfied
4496881,Male,27,Returning,2,2,5,2,2,5,2,5,2,2,5,2,Satisfied
9077195,Female,45,Returning,2,3,1,3,3,2,2,3,3,5,2,3,Neutral or Dissatisfied
7365678,Female,17,Returning,3,3,4,3,5,3,2,2,2,2,1,3,Neutral or Dissatisfied
9515197,Female,38,Returning,5,4,3,1,5,4,3,5,1,2,4,5,Satisfied
803149,Male,35,Returning,3,3,3,1,3,5,5,5,1,1,5,3,Satisfied
4294154,Male,19,First-time,4,4,4,4,4,2,3,1,3,3,4,4,Neutral or Dissatisfied
7737889,Female,52,Returning,2,2,3,4,2,2,3,2,2,4,2,2,Neutral or Dissatisfied
7802907,Male,29,Returning,5,5,1,4,5,3,4,3,4,4,4,4,Neutral or Dissatisfied
3900875,Female,41,Returning,2,2,1,3,2,5,1,5,4,1,5,2,Satisfied
4025115,Male,32,Returning,4,4,2,4,4,1,4,3,5,5,3,4,Satisfied
9531742,Female,25,First-time,5,4,3,4,4,1,1,5,3,3,2,4,Neutral or Dissatisfied
4375205,Female,47,Returning,5,5,3,5,5,3,4,4,3,3,3,5,Satisfied
7901680,Female,62,Returning,5,5,2,3,5,2,3,2,2,5,2,2,Neutral or Dissatisfied
6651571,Female,22,Returning,3,3,5,4,3,5,4,5,4,4,4,3,Satisfied
4859115,Male,45,Returning,5,5,4,5,5,3,4,3,5,2,3,5,Satisfied
2293349,Male,19,First-time,0,2,5,2,5,3,3,4,3,3,2,3,Neutral or Dissatisfied
4367798,Female,26,Returning,4,4,5,5,4,3,5,2,5,5,5,4,Satisfied
3573462,Female,30,First-time,2,2,1,2,3,2,3,4,3,3,3,2,Neutral or Dissatisfied
388260,Female,68,Returning,3,4,4,3,2,5,4,4,4,1,5,3,Neutral or Dissatisfied
882134,Male,40,First-time,2,2,3,2,5,3,1,5,1,1,5,1,Neutral or Dissatisfied
1491829,Male,48,Returning,2,5,3,4,5,4,5,4,4,5,4,5,Satisfied
9018720,Female,46,Returning,1,1,4,4,1,3,4,3,4,5,3,3,Neutral or Dissatisfied
2577031,Female,62,Returning,4,4,3,3,4,3,3,3,1,5,3,3,Neutral or Dissatisfied
3653024,Male,26,First-time,2,2,4,2,3,5,3,4,3,3,5,2,Neutral or Dissatisfied
1968086,Male,44,Returning,1,3,1,3,3,1,4,2,4,4,4,3,Neutral or Dissatisfied
8713906,Female,35,Returning,1,3,3,3,4,1,4,5,4,4,3,3,Neutral or Dissatisfied
6528858,Male,46,Returning,4,3,4,3,3,3,5,3,5,5,4,3,Neutral or Dissatisfied
4067237,Female,55,Returning,1,1,4,3,1,3,3,3,2,4,3,3,Neutral or Dissatisfied
6888352,Female,60,Returning,1,5,4,4,1,2,4,4,4,4,3,1,Satisfied
2127953,Male,69,Returning,4,3,5,3,3,5,2,2,2,2,5,2,Neutral or Dissatisfied
9355131,Female,27,Returning,0,4,5,4,4,4,3,2,3,3,5,4,Neutral or Dissatisfied
6838867,Male,52,Returning,5,5,3,4,5,4,2,4,5,4,4,5,Satisfied
8896559,Male,44,Returning,1,3,3,3,3,1,4,1,4,4,3,3,Neutral or Dissatisfied
2499516,Male,38,Returning,3,1,4,1,2,3,2,3,4,4,5,1,Neutral or Dissatisfied
6746553,Male,13,Returning,5,5,5,5,3,4,4,4,4,4,4,5,Satisfied
3049484,Female,49,First-time,4,4,5,3,3,3,5,4,5,5,5,3,Neutral or Dissatisfied
268214,Female,55,Returning,3,2,5,3,2,2,4,2,4,2,2,2,Neutral or Dissatisfied
6919686,Female,16,Returning,4,5,3,5,4,3,4,3,4,4,5,3,Neutral or Dissatisfied
8993421,Female,42,Returning,5,5,4,5,5,5,1,5,2,3,5,5,Satisfied
5963773,Male,58,Returning,3,2,2,2,4,1,4,2,5,5,4,2,Neutral or Dissatisfied
7125103,Female,53,Returning,5,5,4,4,5,5,5,5,3,2,5,5,Satisfied
907142,Male,60,Returning,2,2,3,5,2,5,4,5,3,3,5,2,Satisfied
92499,Male,15,First-time,1,2,2,2,3,1,2,1,2,2,3,2,Neutral or Dissatisfied
7919067,Female,27,Returning,5,5,1,4,5,5,4,5,4,4,1,5,Satisfied
1045973,Male,15,Returning,4,2,5,2,3,5,5,4,5,5,5,2,Neutral or Dissatisfied
6814676,Male,39,Returning,4,4,3,2,4,1,2,2,2,2,5,2,Satisfied
2744475,Female,51,Returning,3,1,5,1,3,5,5,5,1,3,5,5,Satisfied
8298244,Female,32,Returning,4,4,4,4,4,1,5,1,5,5,3,4,Neutral or Dissatisfied
670892,Female,25,Returning,1,1,1,5,1,2,5,5,5,5,4,5,Satisfied
3680494,Male,32,Returning,2,5,2,3,2,1,3,1,3,3,4,3,Neutral or Dissatisfied
8695448,Male,49,First-time,0,3,5,3,2,1,5,3,5,5,2,3,Neutral or Dissatisfied
6150887,Female,38,First-time,2,2,1,2,3,1,2,3,2,2,3,2,Neutral or Dissatisfied
8014573,Female,22,First-time,0,5,3,5,3,3,3,3,3,3,4,5,Satisfied
6728968,Female,19,Returning,2,2,3,2,3,1,4,5,4,4,4,2,Neutral or Dissatisfied
8565905,Male,35,Returning,5,5,4,5,4,3,3,2,4,4,5,5,Satisfied
6168939,Female,37,Returning,4,5,5,4,4,5,4,5,4,2,5,4,Satisfied
6180126,Male,65,Returning,4,2,3,2,3,4,2,5,2,2,2,2,Neutral or Dissatisfied
1990090,Male,37,Returning,1,1,2,3,1,4,5,4,2,3,4,1,Satisfied
2717134,Female,45,Returning,4,4,4,5,4,5,5,5,2,3,5,4,Satisfied
9189441,Male,45,Returning,2,2,3,2,2,5,4,5,2,3,5,2,Satisfied
2578257,Female,18,Returning,1,1,3,2,1,3,2,3,2,2,4,2,Neutral or Dissatisfied
5959838,Male,44,Returning,2,2,1,5,2,4,5,4,1,4,4,2,Satisfied
7252161,Male,34,Returning,2,2,2,2,2,1,2,2,2,2,4,2,Neutral or Dissatisfied
7265612,Male,33,Returning,3,3,3,5,3,4,5,4,5,5,5,3,Satisfied
2131369,Female,62,Returning,0,0,4,4,4,4,4,4,3,3,4,0,Satisfied
8845506,Female,52,Returning,5,4,1,4,5,4,2,4,4,2,4,4,Satisfied
6916621,Male,38,Returning,3,3,2,4,3,3,3,3,1,4,3,1,Neutral or Dissatisfied
9796165,Female,66,First-time,1,4,2,4,2,3,2,3,2,2,2,3,Neutral or Dissatisfied
3629075,Female,28,First-time,2,2,4,2,4,2,2,5,2,2,4,2,Neutral or Dissatisfied
480670,Male,63,Returning,4,3,4,3,4,3,1,2,5,5,5,3,Neutral or Dissatisfied
7859242,Male,35,Returning,4,4,1,2,4,2,2,2,4,1,2,2,Neutral or Dissatisfied
8650290,Male,28,Returning,2,2,3,2,2,1,2,5,2,2,4,2,Neutral or Dissatisfied
313587,Male,62,Returning,5,2,5,2,3,5,4,3,4,4,5,2,Neutral or Dissatisfied
9438441,Female,35,Returning,4,4,5,4,3,4,2,5,2,2,5,4,Satisfied
1624277,Male,30,First-time,3,3,4,3,3,4,4,3,4,4,4,3,Neutral or Dissatisfied
3772286,Male,40,Returning,3,5,5,4,3,4,4,4,5,3,4,3,Satisfied
5023439,Male,28,Returning,4,5,5,5,5,3,1,3,1,1,4,5,Satisfied
7175899,Female,63,Returning,1,4,1,3,3,2,2,4,3,4,2,4,Neutral or Dissatisfied
5236042,Male,25,Returning,4,2,4,2,2,5,4,2,4,4,4,2,Neutral or Dissatisfied
8801783,Female,47,Returning,2,2,4,5,2,5,4,5,4,5,5,2,Satisfied
121719,Female,45,Returning,4,4,1,3,4,5,3,5,4,2,5,5,Satisfied
6546338,Female,26,First-time,1,2,4,2,4,1,3,3,4,4,3,2,Neutral or Dissatisfied
8971274,Female,38,Returning,1,1,5,4,1,2,3,2,4,2,2,1,Satisfied
8322933,Female,49,Returning,2,2,3,5,2,3,4,4,5,3,3,2,Satisfied
7754330,Male,39,Returning,2,3,2,3,4,3,5,5,5,5,3,3,Neutral or Dissatisfied
9808203,Male,54,Returning,4,4,2,4,3,4,3,3,3,3,4,4,Neutral or Dissatisfied
6952741,Male,45,Returning,5,3,3,4,5,5,5,5,4,4,5,5,Satisfied
4674065,Male,39,Returning,1,2,3,2,3,2,3,3,3,3,4,2,Neutral or Dissatisfied
5493561,Male,66,Returning,2,2,4,3,2,4,4,3,2,1,4,3,Neutral or Dissatisfied
6523636,Female,43,Returning,2,2,3,3,2,4,4,4,3,5,4,4,Neutral or Dissatisfied
7165301,Female,31,Returning,5,4,3,4,5,4,3,4,3,3,5,4,Satisfied
7609221,Male,52,Returning,4,3,5,5,1,5,5,3,4,5,5,3,Neutral or Dissatisfied
1195345,Male,30,First-time,3,3,5,3,2,4,4,2,4,4,4,3,Neutral or Dissatisfied
1398049,Female,44,Returning,3,3,5,4,3,5,5,5,3,2,5,3,Satisfied
502978,Male,33,Returning,2,2,1,4,2,3,4,2,4,4,5,2,Satisfied
5303204,Female,51,Returning,3,4,3,2,2,4,3,4,2,1,4,4,Neutral or Dissatisfied
8691073,Female,42,Returning,1,1,3,5,1,4,2,4,2,1,4,4,Satisfied
6056669,Male,27,Returning,5,5,3,5,5,5,5,5,5,5,4,5,Satisfied
3987496,Female,10,Returning,1,1,3,4,1,1,1,5,3,3,4,3,Neutral or Dissatisfied
488812,Male,35,Returning,2,3,2,3,2,4,3,1,3,3,2,3,Neutral or Dissatisfied
5781658,Male,57,Returning,4,4,1,2,4,4,2,3,2,2,4,2,Neutral or Dissatisfied
3310485,Male,67,Returning,5,4,3,3,5,3,3,2,3,3,3,3,Neutral or Dissatisfied
4127754,Female,37,Returning,2,2,2,4,2,3,4,1,4,4,3,4,Neutral or Dissatisfied
7171189,Male,34,First-time,3,3,1,3,1,1,3,5,3,3,5,3,Neutral or Dissatisfied
3848116,Female,27,First-time,1,1,5,1,4,4,4,3,2,2,4,1,Neutral or Dissatisfied
993067,Male,28,First-time,2,4,2,4,2,3,3,5,3,3,3,4,Neutral or Dissatisfied
831563,Female,53,Returning,1,1,3,4,1,5,5,5,4,4,5,1,Satisfied
9362220,Male,28,Returning,5,5,1,1,5,4,1,1,1,1,4,1,Neutral or Dissatisfied
33750,Female,44,Returning,4,1,3,3,4,3,3,4,3,1,3,1,Neutral or Dissatisfied
7450773,Male,20,First-time,5,2,1,2,4,5,2,1,2,2,3,2,Neutral or Dissatisfied
9735599,Female,37,First-time,5,2,4,2,4,4,4,4,4,4,2,2,Neutral or Dissatisfied
5051471,Male,47,Returning,5,5,5,4,5,4,5,4,1,2,4,5,Satisfied
7115664,Female,42,Returning,5,5,2,3,5,4,3,3,2,2,4,5,Satisfied
9607915,Female,67,Returning,1,4,4,1,2,2,1,4,4,5,2,4,Satisfied
8676023,Female,19,Returning,4,1,3,1,1,4,2,4,3,3,5,1,Neutral or Dissatisfied
4020907,Female,27,Returning,2,2,2,1,2,2,1,1,1,1,4,1,Neutral or Dissatisfied
4616372,Male,18,First-time,2,2,4,2,3,5,1,2,1,1,4,2,Neutral or Dissatisfied
2722522,Male,22,First-time,4,3,4,3,3,3,1,3,1,1,4,3,Neutral or Dissatisfied
8202085,Male,38,Returning,5,5,3,3,5,2,3,2,3,3,1,3,Neutral or Dissatisfied
2682597,Female,44,Returning,5,5,4,4,5,4,5,4,4,4,4,5,Satisfied
58798,Female,40,Returning,3,3,5,5,3,5,5,5,4,4,5,3,Satisfied
2000857,Male,23,Returning,2,2,4,4,2,2,1,2,4,4,3,4,Neutral or Dissatisfied
2344754,Male,43,Returning,0,0,5,5,4,2,1,3,2,3,2,0,Satisfied
8871482,Female,60,Returning,1,4,4,5,1,4,5,5,5,3,4,1,Satisfied
9493025,Female,40,Returning,3,3,1,3,3,3,3,1,3,3,4,3,Neutral or Dissatisfied
6138172,Female,48,Returning,5,5,3,5,5,5,4,5,4,5,5,5,Satisfied
391218,Male,60,Returning,1,1,3,4,1,5,5,5,3,3,5,1,Satisfied
1162940,Male,58,Returning,1,2,2,2,3,2,4,4,4,4,2,2,Neutral or Dissatisfied
7539219,Female,30,Returning,3,3,2,3,3,3,4,4,3,3,4,2,Neutral or Dissatisfied
4080728,Female,51,Returning,1,1,1,1,1,2,2,2,2,1,2,1,Neutral or Dissatisfied
5118853,Female,38,Returning,5,4,1,4,5,3,4,2,4,4,5,4,Satisfied
1512692,Male,39,Returning,3,3,5,4,3,4,5,4,4,4,4,3,Satisfied
3338136,Female,25,First-time,3,3,3,3,2,2,4,3,4,4,1,3,Neutral or Dissatisfied
9996330,Male,30,Returning,4,2,4,2,4,5,3,5,3,3,4,2,Neutral or Dissatisfied
986618,Female,32,Returning,5,4,2,5,5,5,5,4,5,5,1,5,Satisfied
5562194,Female,23,First-time,4,4,5,4,1,4,1,4,1,1,5,4,Satisfied
70294,Female,46,Returning,4,4,3,5,4,4,4,4,3,2,4,4,Satisfied
5407328,Female,40,Returning,4,4,3,4,4,5,4,4,3,3,4,4,Neutral or Dissatisfied
5330507,Male,18,Returning,5,3,4,3,5,5,2,4,2,2,5,3,Neutral or Dissatisfied
228377,Male,30,Returning,2,4,3,4,2,3,4,5,4,4,5,2,Satisfied
3547779,Male,54,Returning,5,5,3,5,5,5,5,5,4,2,5,5,Satisfied
2393007,Male,38,First-time,3,3,3,3,2,5,1,4,1,1,4,2,Neutral or Dissatisfied
1437421,Female,26,First-time,1,1,1,1,3,3,5,1,5,5,4,1,Neutral or Dissatisfied
2910157,Male,67,Returning,4,3,4,3,3,5,1,4,1,1,5,3,Neutral or Dissatisfied
457528,Female,46,First-time,5,5,4,4,4,5,5,2,5,5,4,4,Satisfied
411604,Female,44,Returning,5,5,4,3,5,2,4,1,1,4,2,1,Neutral or Dissatisfied
7585186,Male,13,Returning,2,4,2,4,3,2,3,1,3,3,2,4,Neutral or Dissatisfied
8983974,Male,58,Returning,2,2,3,5,2,4,4,4,4,3,4,2,Satisfied
7743921,Male,56,Returning,3,2,5,2,5,1,3,5,3,3,5,2,Neutral or Dissatisfied
5393485,Female,61,Returning,3,3,2,5,3,5,3,5,2,3,5,5,Satisfied
6724202,Male,39,Returning,2,2,4,4,2,2,4,2,2,2,2,2,Neutral or Dissatisfied
4543608,Female,24,First-time,0,0,3,0,1,5,5,2,2,2,5,0,Satisfied
2129838,Male,18,Returning,3,3,2,5,3,5,5,2,5,5,5,3,Satisfied
2105811,Female,70,Returning,2,2,3,3,4,5,3,2,3,5,5,2,Neutral or Dissatisfied
5251934,Female,64,Returning,4,2,5,4,2,2,4,2,5,3,2,2,Neutral or Dissatisfied
4334567,Male,20,First-time,0,0,4,0,1,4,2,2,2,2,5,0,Satisfied
6324231,Male,46,First-time,1,1,3,1,2,5,3,4,3,3,5,1,Neutral or Dissatisfied
4474942,Male,8,Returning,4,1,1,1,3,4,5,2,5,5,3,1,Neutral or Dissatisfied
9008322,Female,67,Returning,5,3,4,1,2,1,4,3,3,5,1,3,Neutral or Dissatisfied
2967960,Male,50,Returning,4,3,5,3,3,5,5,2,5,5,5,3,Neutral or Dissatisfied
2339942,Female,69,Returning,5,5,4,5,2,1,4,5,5,4,1,5,Satisfied
8131871,Male,42,Returning,0,4,4,4,4,3,1,2,4,4,4,4,Neutral or Dissatisfied
2744694,Male,39,First-time,4,4,4,4,3,5,1,2,1,1,5,4,Satisfied
1421234,Male,55,Returning,5,0,5,4,3,3,4,4,3,3,3,0,Satisfied
8823971,Female,63,Returning,1,1,1,5,1,5,3,5,5,2,5,1,Satisfied
1022596,Female,33,Returning,1,1,5,4,1,4,4,4,4,4,4,1,Satisfied
4106815,Male,55,Returning,4,5,5,5,2,5,2,4,2,2,5,5,Satisfied
3502731,Male,48,Returning,1,1,4,4,1,3,4,5,4,5,5,1,Satisfied
4511210,Female,24,Returning,5,4,3,4,5,3,3,4,3,3,4,4,Neutral or Dissatisfied
5406718,Female,46,Returning,4,4,3,4,4,5,4,5,3,4,5,4,Satisfied
2841466,Female,54,Returning,3,2,3,2,3,2,4,2,5,1,2,2,Neutral or Dissatisfied
45003,Female,32,Returning,4,3,5,3,1,5,2,5,2,2,2,3,Neutral or Dissatisfied
24625,Male,50,Returning,5,0,5,0,2,5,4,2,5,5,4,1,Neutral or Dissatisfied
7144921,Male,45,Returning,4,4,5,4,4,4,5,5,5,5,4,4,Satisfied
2288258,Male,54,First-time,2,2,4,2,2,3,1,5,1,1,2,2,Neutral or Dissatisfied
2683628,Male,41,Returning,1,1,2,4,1,2,4,1,4,4,4,4,Neutral or Dissatisfied
4814624,Female,12,Returning,4,2,5,2,2,1,1,2,1,1,5,2,Neutral or Dissatisfied
9331356,Male,26,Returning,5,4,5,4,1,4,1,4,1,1,4,4,Neutral or Dissatisfied
3369060,Female,30,First-time,4,4,3,4,2,4,5,5,2,2,5,5,Satisfied
2253709,Male,65,Returning,3,2,5,2,3,5,4,2,4,4,2,2,Neutral or Dissatisfied
8222434,Female,30,Returning,2,2,3,5,2,4,4,2,4,4,5,2,Satisfied
3677320,Male,55,Returning,5,2,5,2,1,4,3,2,3,3,5,2,Neutral or Dissatisfied
1215896,Female,55,Returning,3,3,5,5,3,5,4,5,5,4,5,3,Satisfied
5989808,Male,20,Returning,4,3,4,3,4,3,5,4,5,5,4,3,Neutral or Dissatisfied
9043341,Female,10,First-time,0,0,3,0,4,4,5,3,5,5,4,1,Neutral or Dissatisfied
4795231,Male,23,Returning,4,0,3,0,2,4,2,5,2,2,5,0,Satisfied
1755801,Male,33,Returning,2,2,5,5,2,3,5,5,5,5,5,2,Satisfied
6074823,Female,24,Returning,3,3,5,4,3,4,4,2,4,4,5,3,Satisfied
9006758,Male,59,Returning,5,5,4,4,5,5,4,5,4,5,5,5,Satisfied
2563885,Female,27,First-time,2,2,4,2,5,4,5,5,5,5,4,2,Neutral or Dissatisfied
5737266,Male,56,Returning,1,1,5,5,1,5,4,5,3,4,5,1,Satisfied
4669828,Female,48,Returning,5,5,3,3,5,3,4,3,2,3,3,3,Neutral or Dissatisfied
2291838,Female,50,Returning,4,2,3,5,5,3,4,2,3,3,3,2,Neutral or Dissatisfied
7209097,Male,25,First-time,5,5,3,5,1,5,1,5,1,1,4,5,Satisfied
7189816,Female,53,Returning,2,2,5,3,2,3,5,4,1,2,3,4,Satisfied
1956235,Male,19,Returning,1,4,1,4,3,2,5,3,5,5,3,4,Neutral or Dissatisfied
942897,Female,51,Returning,3,3,1,4,3,4,4,4,1,2,4,4,Satisfied
9587897,Male,43,Returning,2,2,2,1,2,4,1,4,3,3,4,2,Satisfied
9424966,Female,25,Returning,5,4,4,4,4,3,4,5,4,4,4,4,Satisfied
2577078,Male,50,Returning,4,4,3,2,4,5,5,5,1,2,5,4,Satisfied
3313245,Female,38,Returning,4,3,3,3,4,2,2,2,2,2,3,3,Neutral or Dissatisfied
8064003,Male,44,Returning,4,4,3,1,4,1,1,2,1,1,3,1,Neutral or Dissatisfied
1189334,Female,47,Returning,3,3,5,4,3,5,5,5,3,4,5,3,Satisfied
9806634,Female,42,Returning,3,2,1,1,4,4,3,2,3,4,4,2,Neutral or Dissatisfied
